,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,day_of_week,last_updated_hour,time_interval,bike_uptime,dock_uptime,altitude,availableBikes,availableDocks,city,id,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
1684,0.0,2980,2980,2980,4580396390892,30095,1203,10422,0,0,8481,31900,29800,1.0,0.7459731543624161,,5.0,8.0,,3199.0,,2018-11-25 10:22:58 AM,40.7287448,,-74.0321082,,Newport Pkwy,,Newport Pkwy,1.0,In Service,False,14.0
1685,0.0,240,240,240,368897642179,2508,84,768,0,0,480,4200,2400,1.0,0.7375,,5.0,8.0,,3199.0,,2018-11-25 10:22:58 AM,40.7287448,,-74.0321082,,Newport Pkwy,,Newport Pkwy,1.0,In Service,False,14.0
1686,0.0,359,359,359,551795545124,3775,126,1125,0,0,720,2872,3590,1.0,0.6044568245125348,,5.0,8.0,,3199.0,,2018-11-25 10:22:58 AM,40.7287448,,-74.0321082,,Newport Pkwy,,Newport Pkwy,1.0,In Service,False,14.0
1687,0.0,720,720,720,1106678621128,6312,429,3339,0,0,3957,10453,7200,0.9916666666666667,0.8597222222222223,,5.0,8.0,,3199.0,,2018-11-25 10:22:58 AM,40.7287448,,-74.0321082,,Newport Pkwy,,Newport Pkwy,1.0,In Service,False,14.0
1688,0.0,2980,2980,2980,4580384814305,24452,993,28195,0,0,8481,31900,29800,0.9778523489932885,0.9241610738255034,,4.0,13.0,,3201.0,,2018-11-25 10:23:55 AM,40.737711,,-74.066921,,Dey St,,Dey St,1.0,In Service,False,18.0
1689,0.0,240,240,240,368896507543,2128,96,2096,0,0,480,4200,2400,1.0,0.9,,4.0,13.0,,3201.0,,2018-11-25 10:23:55 AM,40.737711,,-74.066921,,Dey St,,Dey St,1.0,In Service,False,18.0
1690,0.0,359,359,359,551795353990,3009,144,3309,0,0,720,2872,3590,1.0,0.8997214484679665,,4.0,13.0,,3201.0,,2018-11-25 10:23:55 AM,40.737711,,-74.066921,,Dey St,,Dey St,1.0,In Service,False,18.0
1691,0.0,720,720,720,1106674751449,5343,72,7545,0,0,3957,10453,7200,0.9319444444444445,0.9694444444444444,,4.0,13.0,,3201.0,,2018-11-25 10:23:55 AM,40.737711,,-74.066921,,Dey St,,Dey St,1.0,In Service,False,18.0
1692,0.0,2980,2980,2980,4580404765503,25294,1801,26545,0,0,8481,31900,29800,0.7993288590604026,0.875503355704698,,12.0,5.0,,3202.0,,2018-11-25 10:24:57 AM,40.7272235,,-74.0337589,,Newport PATH,,Newport PATH,1.0,In Service,False,18.0
1693,0.0,240,240,240,368898232298,3605,180,535,0,0,480,4200,2400,1.0,0.6791666666666667,,12.0,5.0,,3202.0,,2018-11-25 10:24:57 AM,40.7272235,,-74.0337589,,Newport PATH,,Newport PATH,1.0,In Service,False,18.0
1694,0.0,359,359,359,551796336571,1569,234,4659,0,0,720,2872,3590,0.4763231197771588,0.8997214484679665,,12.0,5.0,,3202.0,,2018-11-25 10:24:57 AM,40.7272235,,-74.0337589,,Newport PATH,,Newport PATH,1.0,In Service,False,18.0
1695,0.0,720,720,720,1106678126610,7125,200,5635,0,0,3957,10453,7200,0.9388888888888889,0.9388888888888889,,12.0,5.0,,3202.0,,2018-11-25 10:24:57 AM,40.7272235,,-74.0337589,,Newport PATH,,Newport PATH,1.0,In Service,False,18.0
1696,0.0,2980,2980,2980,4580407576739,47462,1641,28377,0,0,8481,31900,29800,0.9879194630872483,0.898993288590604,,15.0,11.0,,3203.0,,2018-11-25 10:23:55 AM,40.727595966,,-74.044247311,,Hamilton Park,,Hamilton Park,1.0,In Service,False,26.0
1697,0.0,240,240,240,368898260251,2338,84,3818,0,0,480,4200,2400,1.0,1.0,,15.0,11.0,,3203.0,,2018-11-25 10:23:55 AM,40.727595966,,-74.044247311,,Hamilton Park,,Hamilton Park,1.0,In Service,False,26.0
1698,0.0,359,359,359,551796207256,7767,161,1406,0,0,720,2872,3590,1.0,0.6573816155988857,,15.0,11.0,,3203.0,,2018-11-25 10:23:55 AM,40.727595966,,-74.044247311,,Hamilton Park,,Hamilton Park,1.0,In Service,False,26.0
1699,0.0,720,720,720,1106678927567,11498,596,6626,0,0,3957,10453,7200,0.9916666666666667,0.9319444444444445,,15.0,11.0,,3203.0,,2018-11-25 10:23:55 AM,40.727595966,,-74.044247311,,Hamilton Park,,Hamilton Park,1.0,In Service,False,26.0
1700,0.0,2980,2980,2980,4580398464168,38370,2471,24719,0,0,8481,31900,29800,0.9916107382550335,0.9711409395973154,,12.0,8.0,,3205.0,,2018-11-25 10:21:56 AM,40.71653978099194,,-74.0496379137039,,JC Medical Center,,JC Medical Center,1.0,In Service,False,22.0
1701,0.0,240,240,240,368897510408,2594,192,2494,0,0,480,4200,2400,0.9875,1.0,,12.0,8.0,,3205.0,,2018-11-25 10:21:56 AM,40.71653978099194,,-74.0496379137039,,JC Medical Center,,JC Medical Center,1.0,In Service,False,22.0
1702,0.0,359,359,359,551795786803,4778,270,2850,0,0,720,2872,3590,1.0,1.0,,12.0,8.0,,3205.0,,2018-11-25 10:21:56 AM,40.71653978099194,,-74.0496379137039,,JC Medical Center,,JC Medical Center,1.0,In Service,False,22.0
1703,0.0,720,720,720,1106677651666,11090,685,4065,0,0,3957,10453,7200,1.0,0.8458333333333333,,12.0,8.0,,3205.0,,2018-11-25 10:21:56 AM,40.71653978099194,,-74.0496379137039,,JC Medical Center,,JC Medical Center,1.0,In Service,False,22.0
1704,0.0,2980,2980,2980,4580397173061,12571,984,63924,1,0,8481,31900,29800,0.8661073825503356,1.0,,4.0,21.0,,3206.0,,2018-11-25 10:23:46 AM,40.7311689,,-74.0575736,,Hilltop,,Hilltop,1.0,In Service,False,26.0
1705,0.0,240,240,240,368897613937,1297,84,4859,0,0,480,4200,2400,0.9,1.0,,4.0,21.0,,3206.0,,2018-11-25 10:23:46 AM,40.7311689,,-74.0575736,,Hilltop,,Hilltop,1.0,In Service,False,26.0
1706,0.0,359,359,359,551796041725,985,126,8223,0,0,720,2872,3590,0.7075208913649025,1.0,,4.0,21.0,,3206.0,,2018-11-25 10:23:46 AM,40.7311689,,-74.0575736,,Hilltop,,Hilltop,1.0,In Service,False,26.0
1707,0.0,720,720,720,1106674215481,2235,285,16200,0,0,3957,10453,7200,0.8402777777777778,1.0,,4.0,21.0,,3206.0,,2018-11-25 10:23:46 AM,40.7311689,,-74.0575736,,Hilltop,,Hilltop,1.0,In Service,False,26.0
1708,0.0,2980,2980,2980,4580400158638,32754,2390,42336,0,0,8481,31900,29800,0.9503355704697987,0.9889261744966443,,5.0,21.0,,3207.0,,2018-11-25 10:21:46 AM,40.7376037,,-74.0524783,,Oakland Ave,,Oakland Ave,1.0,In Service,False,26.0
1709,0.0,240,240,240,368896827100,1003,192,5045,0,0,480,4200,2400,0.9291666666666667,1.0,,5.0,21.0,,3207.0,,2018-11-25 10:21:46 AM,40.7376037,,-74.0524783,,Oakland Ave,,Oakland Ave,1.0,In Service,False,26.0
1710,0.0,359,359,359,551796457570,5975,305,3054,0,0,720,2872,3590,1.0,0.9665738161559888,,5.0,21.0,,3207.0,,2018-11-25 10:21:46 AM,40.7376037,,-74.0524783,,Oakland Ave,,Oakland Ave,1.0,In Service,False,26.0
1711,0.0,720,720,720,1106677371563,6512,465,11743,0,0,3957,10453,7200,1.0,1.0,,5.0,21.0,,3207.0,,2018-11-25 10:21:46 AM,40.7376037,,-74.0524783,,Oakland Ave,,Oakland Ave,1.0,In Service,False,26.0
1712,0.0,2980,2980,2980,4580403351424,39882,925,24753,0,0,8481,31900,29800,0.9634228187919464,0.8768456375838927,,7.0,15.0,,3209.0,,2018-11-25 10:23:05 AM,40.7241765,,-74.0506564,,Brunswick St,,Brunswick St,1.0,In Service,False,22.0
1713,0.0,240,240,240,368898001737,1431,52,3797,0,0,480,4200,2400,0.925,1.0,,7.0,15.0,,3209.0,,2018-11-25 10:23:05 AM,40.7241765,,-74.0506564,,Brunswick St,,Brunswick St,1.0,In Service,False,22.0
1714,0.0,359,359,359,551795601238,6589,125,1184,0,0,720,2872,3590,1.0,0.7103064066852368,,7.0,15.0,,3209.0,,2018-11-25 10:23:05 AM,40.7241765,,-74.0506564,,Brunswick St,,Brunswick St,1.0,In Service,False,22.0
1715,0.0,720,720,720,1106678210334,11556,256,4028,0,0,3957,10453,7200,1.0,0.9541666666666667,,7.0,15.0,,3209.0,,2018-11-25 10:23:05 AM,40.7241765,,-74.0506564,,Brunswick St,,Brunswick St,1.0,In Service,False,22.0
1716,0.0,2980,2980,2980,4580400860880,27059,1403,25178,0,0,8481,31900,29800,0.9355704697986578,0.9399328859060403,,2.0,15.0,,3210.0,,2018-11-25 10:24:22 AM,40.742677141,,-74.051788633,,Pershing Field,,Pershing Field,1.0,In Service,False,18.0
1717,0.0,240,240,240,368897149391,1075,96,3149,0,0,480,4200,2400,0.8458333333333333,1.0,,2.0,15.0,,3210.0,,2018-11-25 10:24:22 AM,40.742677141,,-74.051788633,,Pershing Field,,Pershing Field,1.0,In Service,False,18.0
1718,0.0,359,359,359,551796465710,4361,198,1903,0,0,720,2872,3590,1.0,0.9721448467966574,,2.0,15.0,,3210.0,,2018-11-25 10:24:22 AM,40.742677141,,-74.051788633,,Pershing Field,,Pershing Field,1.0,In Service,False,18.0
1719,0.0,720,720,720,1106676797287,7655,288,5017,0,0,3957,10453,7200,1.0,0.9236111111111112,,2.0,15.0,,3210.0,,2018-11-25 10:24:22 AM,40.742677141,,-74.051788633,,Pershing Field,,Pershing Field,1.0,In Service,False,18.0
1720,0.0,2980,2980,2980,4580406766592,27299,2780,34323,1158,0,8481,31900,29800,0.9140939597315436,0.9818791946308725,,17.0,5.0,,3211.0,,2018-11-25 10:24:41 AM,40.72152515,,-74.046304543,,Newark Ave,,Newark Ave,1.0,In Service,False,22.0
1721,0.0,240,240,240,368898199133,2230,194,2760,96,0,480,4200,2400,0.975,0.9666666666666667,,17.0,5.0,,3211.0,,2018-11-25 10:24:41 AM,40.72152515,,-74.046304543,,Newark Ave,,Newark Ave,1.0,In Service,False,22.0
1722,0.0,359,359,359,551796506689,2275,289,5192,142,0,720,2872,3590,0.7493036211699164,1.0,,17.0,5.0,,3211.0,,2018-11-25 10:24:41 AM,40.72152515,,-74.046304543,,Newark Ave,,Newark Ave,1.0,In Service,False,22.0
1723,0.0,720,720,720,1106678117110,9878,923,4754,285,0,3957,10453,7200,1.0,0.8638888888888889,,17.0,5.0,,3211.0,,2018-11-25 10:24:41 AM,40.72152515,,-74.046304543,,Newark Ave,,Newark Ave,1.0,In Service,False,22.0
1724,0.0,2980,2980,2980,4580396777001,21398,718,41301,2143,0,8481,31900,29800,0.9788590604026846,1.0,,2.0,18.0,,3212.0,,2018-11-25 10:22:09 AM,40.734785818,,-74.050443636,,Christ Hospital,,Christ Hospital,1.0,In Service,False,22.0
1725,0.0,240,240,240,368897050442,1125,60,3915,180,0,480,4200,2400,0.9166666666666666,1.0,,2.0,18.0,,3212.0,,2018-11-25 10:22:09 AM,40.734785818,,-74.050443636,,Christ Hospital,,Christ Hospital,1.0,In Service,False,22.0
1726,0.0,359,359,359,551796057773,3653,89,3887,269,0,720,2872,3590,1.0,1.0,,2.0,18.0,,3212.0,,2018-11-25 10:22:09 AM,40.734785818,,-74.050443636,,Christ Hospital,,Christ Hospital,1.0,In Service,False,22.0
1727,0.0,720,720,720,1106676606367,3677,144,11570,449,0,3957,10453,7200,0.9958333333333333,1.0,,2.0,18.0,,3212.0,,2018-11-25 10:22:09 AM,40.734785818,,-74.050443636,,Christ Hospital,,Christ Hospital,1.0,In Service,False,22.0
1728,0.0,2980,2980,2980,4580405903822,35296,1722,28542,0,0,8481,31900,29800,0.97751677852349,0.9439597315436241,,5.0,16.0,,3213.0,,2018-11-25 10:23:55 AM,40.71848892,,-74.047726625,,Van Vorst Park,,Van Vorst Park,1.0,In Service,False,21.0
1729,0.0,240,240,240,368898239558,1779,108,3393,0,0,480,4200,2400,0.9708333333333333,1.0,,5.0,16.0,,3213.0,,2018-11-25 10:23:55 AM,40.71848892,,-74.047726625,,Van Vorst Park,,Van Vorst Park,1.0,In Service,False,21.0
1730,0.0,359,359,359,551796490551,5396,214,2288,0,0,720,2872,3590,1.0,0.8551532033426184,,5.0,16.0,,3213.0,,2018-11-25 10:23:55 AM,40.71848892,,-74.047726625,,Van Vorst Park,,Van Vorst Park,1.0,In Service,False,21.0
1731,0.0,720,720,720,1106678091714,10809,521,4510,0,0,3957,10453,7200,1.0,0.875,,5.0,16.0,,3213.0,,2018-11-25 10:23:55 AM,40.71848892,,-74.047726625,,Van Vorst Park,,Van Vorst Park,1.0,In Service,False,21.0
1732,0.0,2980,2980,2980,4580401230196,26959,1215,34460,2926,0,8481,31900,29800,0.986241610738255,0.9718120805369127,,15.0,6.0,,3214.0,,2018-11-25 10:21:59 AM,40.7127742,,-74.0364857,,Essex Light Rail,,Essex Light Rail,1.0,In Service,False,21.0
1733,0.0,240,240,240,368897763690,2222,94,2724,240,0,480,4200,2400,1.0,1.0,,15.0,6.0,,3214.0,,2018-11-25 10:21:59 AM,40.7127742,,-74.0364857,,Essex Light Rail,,Essex Light Rail,1.0,In Service,False,21.0
1734,0.0,359,359,359,551796469698,3306,125,4108,359,0,720,2872,3590,1.0,1.0,,15.0,6.0,,3214.0,,2018-11-25 10:21:59 AM,40.7127742,,-74.0364857,,Essex Light Rail,,Essex Light Rail,1.0,In Service,False,21.0
1735,0.0,720,720,720,1106676821012,6603,392,8150,695,0,3957,10453,7200,0.9458333333333333,0.9486111111111111,,15.0,6.0,,3214.0,,2018-11-25 10:21:59 AM,40.7127742,,-74.0364857,,Essex Light Rail,,Essex Light Rail,1.0,In Service,False,21.0
1736,0.0,2980,2980,2980,4580393808988,10357,1,43282,0,0,8481,31900,29800,0.8231543624161074,1.0,,3.0,14.0,,3220.0,,2018-11-25 10:23:09 AM,40.734961020009514,,-74.0595030784607,,5 Corners Library,,5 Corners Library,1.0,In Service,False,18.0
1737,0.0,240,240,240,368897004293,1152,0,3168,0,0,480,4200,2400,1.0,1.0,,3.0,14.0,,3220.0,,2018-11-25 10:23:09 AM,40.734961020009514,,-74.0595030784607,,5 Corners Library,,5 Corners Library,1.0,In Service,False,18.0
1738,0.0,359,359,359,551796216302,736,0,5726,0,0,720,2872,3590,0.6295264623955432,1.0,,3.0,14.0,,3220.0,,2018-11-25 10:23:09 AM,40.734961020009514,,-74.0595030784607,,5 Corners Library,,5 Corners Library,1.0,In Service,False,18.0
1739,0.0,720,720,720,1106674119774,1843,1,11116,0,0,3957,10453,7200,0.8277777777777777,1.0,,3.0,14.0,,3220.0,,2018-11-25 10:23:09 AM,40.734961020009514,,-74.0595030784607,,5 Corners Library,,5 Corners Library,1.0,In Service,False,18.0
1740,0.0,2980,2980,2980,4580398614336,26160,2125,52175,0,21,8481,31900,29800,0.9657718120805369,1.0,,24.0,2.0,,3221.0,,2018-11-25 10:21:34 AM,40.743,,-73.93561,,47 Ave & 31 St,,47 Ave & 31 St,1.0,In Service,False,27.0
1741,0.0,240,240,240,368898106575,3284,200,2996,0,10,480,4200,2400,1.0,1.0,,24.0,2.0,,3221.0,,2018-11-25 10:21:34 AM,40.743,,-73.93561,,47 Ave & 31 St,,47 Ave & 31 St,1.0,In Service,False,27.0
1742,0.0,359,359,359,551796283658,2808,229,6656,0,7,720,2872,3590,1.0,1.0,,24.0,2.0,,3221.0,,2018-11-25 10:21:34 AM,40.743,,-73.93561,,47 Ave & 31 St,,47 Ave & 31 St,1.0,In Service,False,27.0
1743,0.0,720,720,720,1106675929945,5255,442,13743,0,16,3957,10453,7200,0.9833333333333333,1.0,,24.0,2.0,,3221.0,,2018-11-25 10:21:34 AM,40.743,,-73.93561,,47 Ave & 31 St,,47 Ave & 31 St,1.0,In Service,False,27.0
1744,0.0,2980,2980,2659,4580407878968,25606,2847,129172,63,55,8481,31900,29800,0.7023489932885906,1.0,,0.0,53.0,,3223.0,,2018-11-25 10:22:55 AM,40.758996559605116,,-73.96865397691727,,E 55 St & 3 Ave,,E 55 St & 3 Ave,1.0,In Service,False,53.0
1745,0.0,240,240,12,368898423632,4772,347,7601,0,4,480,4200,2400,1.0,1.0,,0.0,53.0,,3223.0,,2018-11-25 10:22:55 AM,40.758996559605116,,-73.96865397691727,,E 55 St & 3 Ave,,E 55 St & 3 Ave,1.0,In Service,False,53.0
1746,0.0,359,359,359,551796127418,948,217,17862,0,0,720,2872,3590,0.5515320334261838,1.0,,0.0,53.0,,3223.0,,2018-11-25 10:22:55 AM,40.758996559605116,,-73.96865397691727,,E 55 St & 3 Ave,,E 55 St & 3 Ave,1.0,In Service,False,53.0
1747,0.0,720,720,720,1106677736351,1152,357,34286,1623,3,3957,10453,7200,0.5972222222222222,0.9569444444444445,,0.0,53.0,,3223.0,,2018-11-25 10:22:55 AM,40.758996559605116,,-73.96865397691727,,E 55 St & 3 Ave,,E 55 St & 3 Ave,1.0,In Service,False,53.0
1748,0.0,2980,2980,2980,4580400207969,15313,960,25447,0,0,8481,31900,29800,0.890268456375839,0.9657718120805369,,1.0,13.0,,3225.0,,2018-11-25 10:22:06 AM,40.7236589,,-74.0641943,,Baldwin at Montgomery,,Baldwin at Montgomery,1.0,In Service,False,14.0
1749,0.0,240,240,240,368897253021,780,82,2498,0,0,480,4200,2400,0.7083333333333334,0.9916666666666667,,1.0,13.0,,3225.0,,2018-11-25 10:22:06 AM,40.7236589,,-74.0641943,,Baldwin at Montgomery,,Baldwin at Montgomery,1.0,In Service,False,14.0
1750,0.0,359,359,359,551796147243,2679,126,2221,0,0,720,2872,3590,1.0,0.9052924791086351,,1.0,13.0,,3225.0,,2018-11-25 10:22:06 AM,40.7236589,,-74.0641943,,Baldwin at Montgomery,,Baldwin at Montgomery,1.0,In Service,False,14.0
1751,0.0,720,720,720,1106677538156,2828,144,7108,0,0,3957,10453,7200,0.8513888888888889,1.0,,1.0,13.0,,3225.0,,2018-11-25 10:22:06 AM,40.7236589,,-74.0641943,,Baldwin at Montgomery,,Baldwin at Montgomery,1.0,In Service,False,14.0
1752,2932.0,2980,2963,2963,4580407903079,39566,4844,85152,4326,48,8481,31900,29800,0.8640939597315436,0.9590604026845637,,40.0,3.0,,3226.0,,2018-11-25 10:23:18 AM,40.78275,,-73.97137,,W 82 St & Central Park West,,W 82 St & Central Park West,1.0,In Service,False,45.0
1753,239.0,240,228,228,368898152969,2005,387,7922,462,5,480,4200,2400,0.7333333333333333,0.9541666666666667,,40.0,3.0,,3226.0,,2018-11-25 10:23:18 AM,40.78275,,-73.97137,,W 82 St & Central Park West,,W 82 St & Central Park West,1.0,In Service,False,45.0
1754,359.0,359,359,359,551796674787,9981,540,4860,756,19,720,2872,3590,0.9498607242339833,0.8997214484679665,,40.0,3.0,,3226.0,,2018-11-25 10:23:18 AM,40.78275,,-73.97137,,W 82 St & Central Park West,,W 82 St & Central Park West,1.0,In Service,False,45.0
1755,666.0,720,720,720,1106679527245,8607,877,22916,0,6,3957,10453,7200,0.9208333333333333,1.0,,40.0,3.0,,3226.0,,2018-11-25 10:23:18 AM,40.78275,,-73.97137,,W 82 St & Central Park West,,W 82 St & Central Park West,1.0,In Service,False,45.0
1756,0.0,2980,2980,2980,4580398509982,5121,1732,109367,0,38,8481,31900,29800,0.5513422818791947,1.0,,4.0,35.0,,3231.0,,2018-11-25 10:23:45 AM,40.76780080148132,,-73.96592080593109,,E 67 St & Park Ave,,E 67 St & Park Ave,1.0,In Service,False,39.0
1757,0.0,240,240,240,368898308468,749,159,8452,0,9,480,4200,2400,0.8458333333333333,1.0,,4.0,35.0,,3231.0,,2018-11-25 10:23:45 AM,40.76780080148132,,-73.96592080593109,,E 67 St & Park Ave,,E 67 St & Park Ave,1.0,In Service,False,39.0
1758,0.0,359,359,359,551795863167,265,216,13520,0,0,720,2872,3590,0.298050139275766,1.0,,4.0,35.0,,3231.0,,2018-11-25 10:23:45 AM,40.76780080148132,,-73.96592080593109,,E 67 St & Park Ave,,E 67 St & Park Ave,1.0,In Service,False,39.0
1759,0.0,720,720,720,1106678087262,1171,300,26609,0,0,3957,10453,7200,0.7111111111111111,1.0,,4.0,35.0,,3231.0,,2018-11-25 10:23:45 AM,40.76780080148132,,-73.96592080593109,,E 67 St & Park Ave,,E 67 St & Park Ave,1.0,In Service,False,39.0
1760,0.0,2980,2980,2980,4580409263315,31261,2684,58435,0,24,8481,31900,29800,0.9406040268456376,0.9983221476510067,,25.0,6.0,,3232.0,,2018-11-25 10:24:34 AM,40.68962188790333,,-73.98304268717766,,Bond St & Fulton St,,Bond St & Fulton St,1.0,In Service,False,31.0
1761,0.0,240,240,240,368898418775,4380,180,2880,0,8,480,4200,2400,1.0,0.9875,,25.0,6.0,,3232.0,,2018-11-25 10:24:34 AM,40.68962188790333,,-73.98304268717766,,Bond St & Fulton St,,Bond St & Fulton St,1.0,In Service,False,31.0
1762,0.0,359,359,359,551795495402,1291,264,9574,0,0,720,2872,3590,0.7214484679665738,1.0,,25.0,6.0,,3232.0,,2018-11-25 10:24:34 AM,40.68962188790333,,-73.98304268717766,,Bond St & Fulton St,,Bond St & Fulton St,1.0,In Service,False,31.0
1763,0.0,720,720,720,1106678893541,9685,602,12033,0,11,3957,10453,7200,0.9805555555555555,0.9944444444444445,,25.0,6.0,,3232.0,,2018-11-25 10:24:34 AM,40.68962188790333,,-73.98304268717766,,Bond St & Fulton St,,Bond St & Fulton St,1.0,In Service,False,31.0
1764,0.0,2980,2531,2531,4580404115525,26905,3104,86211,0,55,8481,31900,29800,0.6144295302013423,0.9614093959731543,,25.0,14.0,,3233.0,,2018-11-25 10:24:48 AM,40.75724567911726,,-73.97805914282799,,E 48 St & 5 Ave,,E 48 St & 5 Ave,1.0,In Service,False,39.0
1765,0.0,240,216,216,368898494340,5851,302,3207,0,9,480,4200,2400,0.9875,0.9625,,25.0,14.0,,3233.0,,2018-11-25 10:24:48 AM,40.75724567911726,,-73.97805914282799,,E 48 St & 5 Ave,,E 48 St & 5 Ave,1.0,In Service,False,39.0
1766,0.0,359,305,305,551796780191,547,277,13177,0,0,720,2872,3590,0.42896935933147634,1.0,,25.0,14.0,,3233.0,,2018-11-25 10:24:48 AM,40.75724567911726,,-73.97805914282799,,E 48 St & 5 Ave,,E 48 St & 5 Ave,1.0,In Service,False,39.0
1767,0.0,720,576,576,1106673056620,3641,420,24018,1,2,3957,10453,7200,0.7666666666666667,1.0,,25.0,14.0,,3233.0,,2018-11-25 10:24:48 AM,40.75724567911726,,-73.97805914282799,,E 48 St & 5 Ave,,E 48 St & 5 Ave,1.0,In Service,False,39.0
1768,0.0,2980,2959,2959,4580406553189,12026,2977,77374,3,44,8481,31900,29800,0.5228187919463088,0.9929530201342281,,8.0,23.0,,3235.0,,2018-11-25 10:22:49 AM,40.752165280621966,,-73.97992193698882,,E 41 St & Madison Ave,,E 41 St & Madison Ave,1.0,In Service,False,31.0
1769,0.0,240,240,240,368898491760,2978,313,4149,0,14,480,4200,2400,0.9625,0.9875,,8.0,23.0,,3235.0,,2018-11-25 10:22:49 AM,40.752165280621966,,-73.97992193698882,,E 41 St & Madison Ave,,E 41 St & Madison Ave,1.0,In Service,False,31.0
1770,0.0,359,359,359,551796249175,250,214,10665,0,1,720,2872,3590,0.31197771587743733,1.0,,8.0,23.0,,3235.0,,2018-11-25 10:22:49 AM,40.752165280621966,,-73.97992193698882,,E 41 St & Madison Ave,,E 41 St & Madison Ave,1.0,In Service,False,31.0
1771,0.0,720,720,720,1106678765312,3138,607,18575,0,4,3957,10453,7200,0.8166666666666667,1.0,,8.0,23.0,,3235.0,,2018-11-25 10:22:49 AM,40.752165280621966,,-73.97992193698882,,E 41 St & Madison Ave,,E 41 St & Madison Ave,1.0,In Service,False,31.0
1772,0.0,2980,2980,2980,4580411263084,33325,1758,63181,76,46,8481,31900,29800,0.8493288590604027,0.9691275167785235,,12.0,20.0,,3236.0,,2018-11-25 10:22:33 AM,40.75898481399634,,-73.99379968643188,,W 42 St & Dyer Ave,,W 42 St & Dyer Ave,1.0,In Service,False,33.0
1773,0.0,240,240,240,368898425127,950,89,6869,12,6,480,4200,2400,0.7541666666666667,1.0,,12.0,20.0,,3236.0,,2018-11-25 10:22:33 AM,40.75898481399634,,-73.99379968643188,,W 42 St & Dyer Ave,,W 42 St & Dyer Ave,1.0,In Service,False,33.0
1774,0.0,359,359,359,551797743353,7169,294,4364,20,2,720,2872,3590,0.9749303621169917,0.9610027855153204,,12.0,20.0,,3236.0,,2018-11-25 10:22:33 AM,40.75898481399634,,-73.99379968643188,,W 42 St & Dyer Ave,,W 42 St & Dyer Ave,1.0,In Service,False,33.0
1775,0.0,720,720,720,1106679828852,6342,584,16834,0,13,3957,10453,7200,0.8416666666666667,0.9916666666666667,,12.0,20.0,,3236.0,,2018-11-25 10:22:33 AM,40.75898481399634,,-73.99379968643188,,W 42 St & Dyer Ave,,W 42 St & Dyer Ave,1.0,In Service,False,33.0
1776,0.0,2980,2980,2980,4580406014065,23398,1466,31756,0,283,8481,31900,29800,0.8922818791946309,0.937248322147651,,5.0,14.0,,3241.0,,2018-11-25 10:23:07 AM,40.686203,,-73.944694,,Monroe St & Tompkins Ave,,Monroe St & Tompkins Ave,1.0,In Service,False,19.0
1777,0.0,240,240,240,368897641242,410,70,4080,0,11,480,4200,2400,0.5875,1.0,,5.0,14.0,,3241.0,,2018-11-25 10:23:07 AM,40.686203,,-73.944694,,Monroe St & Tompkins Ave,,Monroe St & Tompkins Ave,1.0,In Service,False,19.0
1778,0.0,359,359,359,551796388240,4859,154,1808,0,71,720,2872,3590,1.0,0.8885793871866295,,5.0,14.0,,3241.0,,2018-11-25 10:23:07 AM,40.686203,,-73.944694,,Monroe St & Tompkins Ave,,Monroe St & Tompkins Ave,1.0,In Service,False,19.0
1779,0.0,720,720,720,1106678927493,6200,414,7066,0,53,3957,10453,7200,0.9375,0.95,,5.0,14.0,,3241.0,,2018-11-25 10:23:07 AM,40.686203,,-73.944694,,Monroe St & Tompkins Ave,,Monroe St & Tompkins Ave,1.0,In Service,False,19.0
1780,0.0,2980,2892,2892,4580408322823,24371,2344,89416,89,68,8481,31900,29800,0.8016778523489932,0.998993288590604,,28.0,8.0,,3242.0,,2018-11-25 10:25:14 AM,40.69102925677968,,-73.99183362722397,,Schermerhorn St & Court St,,Schermerhorn St & Court St,1.0,In Service,False,39.0
1781,0.0,240,228,228,368898344106,3629,254,5220,257,7,480,4200,2400,0.9583333333333334,0.9791666666666666,,28.0,8.0,,3242.0,,2018-11-25 10:25:14 AM,40.69102925677968,,-73.99183362722397,,Schermerhorn St & Court St,,Schermerhorn St & Court St,1.0,In Service,False,39.0
1782,0.0,359,341,341,551795392069,1488,242,12270,1,0,720,2872,3590,0.4958217270194986,1.0,,28.0,8.0,,3242.0,,2018-11-25 10:25:14 AM,40.69102925677968,,-73.99183362722397,,Schermerhorn St & Court St,,Schermerhorn St & Court St,1.0,In Service,False,39.0
1783,0.0,720,720,720,1106678186429,6720,496,20864,0,11,3957,10453,7200,0.95,0.9972222222222222,,28.0,8.0,,3242.0,,2018-11-25 10:25:14 AM,40.69102925677968,,-73.99183362722397,,Schermerhorn St & Court St,,Schermerhorn St & Court St,1.0,In Service,False,39.0
1784,0.0,2980,2980,2980,4580409589507,11715,3678,71026,1,37,8481,31900,29800,0.7664429530201342,1.0,,4.0,24.0,,3243.0,,2018-11-25 10:21:28 AM,40.75892386377695,,-73.96226227283478,,E 58 St & 1 Ave,,E 58 St & 1 Ave,1.0,In Service,False,29.0
